Julian Day,Ross,King Hakon,East Antarctica,Weddell,Bellinghausen
1,3.36529651139181,2.79233185476913,1.29798957090342,3.01674664984874,0.70337169520454
2,3.31252123712088,2.64947458422646,1.2775127784545,2.99783510497957,0.694790925983279
3,3.2529283197845,2.51775852798097,1.25062796131891,2.97328627521324,0.686998788937663
4,3.1951041443562,2.34966841002968,1.23702289898688,2.94567810511124,0.68026737628069
5,3.13798475070467,2.19157928937218,1.21296757573947,2.91346857910998,0.674447002720751
6,3.08668257419153,2.04616122752034,1.17978366912327,2.88437435976893,0.66851984327828
7,3.03234636928677,1.91202460330312,1.15564016911445,2.85788129856257,0.657885393086029
8,2.97974860447856,1.79846893107471,1.13792129653197,2.82937790537874,0.649035942124261
9,2.93773242860719,1.68536477299584,1.11596869972723,2.8030249234072,0.641199935262539
10,2.88155934503391,1.58103779647322,1.09243733301142,2.76290939571812,0.63106619911627
11,2.82868030822077,1.4765320136035,1.0756848656678,2.72035655693091,0.620035657635834
